OBJECTID,X,Y,Z,Layer,URL,Text,MUTCD,Width,Height,Condition,Orientation,Longitude,Latitude,matched,match_idx,match_distance,Source,File2_Lat,File2_Lon
688,1448810.874,331091.4938,1019.760217,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-285e742c-5bbc-4756-a7a4-12d9e1fa64ee,MILE 74.9,D10-1,1.268773454,3.892543159,,130.142968,-79.61133407,40.22717666,True,369,0.17450807503234697,File 1,40.227178,-79.611333
689,1433113.278,353844.7714,1059.817963,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4a67de5a-59d3-4791-92f7-f11dd48ba7f0,MILE 69 0,D10-1,2.600811402,1.711436398,,151.6054425,-79.66931048,40.28869935,True,559,0.5684219873451637,File 1,40.288695,-79.669314
693,1449207.355,330747.7079,1011.128155,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-645e5e3c-d6de-4db7-bb19-df7dce8b00fc,,M1-4,1.736434708,2.855383348,,-47.72316954,-79.60988851,40.22625608,True,85,0.11108483088302454,File 1,40.226257,-79.609888
695,1449246.122,330791.4513,1015.572669,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-86a5a602-2965-4fb2-8ac3-c2f8a2337d8a,,D3-1,0.135563189,0.054985413,,-15.97105841,-79.609753,40.22637838,True,371,0.8515075199102822,File 1,40.226375,-79.609762
700,1499496.03,301402.7499,1681.811994,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-c252d244-682c-42a0-95a9-b4c0f1364283,"MILE
8
6
.8",D10-1,1.281159873,3.56222888,,-44.99466235,-79.4278247,40.14848257,True,394,0.1273809421445858,File 1,40.148482,-79.427826
702,1449350.551,330669.0448,1030.228937,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f3884084-75d9-4009-ab19-eb71cf4cfe13,North Center Ave,D3-1,11.58048036,2.788432291,,-54.72756338,-79.60936986,40.22604847,True,372,0.053596133699192715,File 1,40.226048,-79.60937
703,1483195.929,307547.8637,1225.562823,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d8d86338-c2e3-4bd2-9676-86e2b813412a,INTERSTATE 76,M1-1,0.583503861,4.640985923,,148.4410024,-79.48655449,40.1644834,True,81,0.13580211282512983,File 1,40.164483,-79.486556
704,1501918.038,299415.5525,1764.204903,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3bba3828-3e46-4140-bb47-d0346c48d1cb,7.4,D10-1,0.536387882,1.956951506,,42.90521077,-79.41902789,40.14315448,True,614,0.9061410477969892,File 1,40.143149,-79.41902
707,1432318.374,359085.0504,1136.242917,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-79b0c70e-8082-4d39-ac6c-706438eba90a,76,M1-1,0.715263889,3.616180362,,-18.87921565,-79.67256815,40.30303334,True,100,0.21636380680294554,File 1,40.303032,-79.67257
708,1432957.015,354378.8359,1063.287378,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-dce6f28b-9503-484e-b983-2d9d42152fe4,"MILE
689",D10-1,16.21589615,3.02500496,,-21.64262017,-79.66991211,40.29015572,True,258,0.4384978142430035,File 1,40.290157,-79.669917
709,1499492.17,301403.8753,1685.008211,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-10ab8cec-f9e7-4c1d-bec9-6e55c6fbb804,,W1-8L,2.780736306,3.822701048,,138.8200959,-79.42783859,40.14848546,True,393,0.21112701662818228,File 1,40.148485,-79.427841
710,1480101.128,309361.7064,1149.11399,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-75e54937-eebc-4519-aa16-db966f384ca6,"MILE
823",D10-1,0.175435816,3.631467124,,109.8152349,-79.49775411,40.16929402,True,481,0.8058369434075896,File 1,40.169299,-79.497761
711,1467618.264,318431.2209,1051.311906,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-bc2dd7c5-1380-4439-9090-ad6411a39fae,MILE 79.3,D10-1,1.063921324,3.940058604,,114.2806936,-79.54307129,40.19349874,True,354,0.31644483323770334,File 1,40.193499,-79.543075
713,1488331.848,303134.8842,1325.223242,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-6465d146-031d-497f-b544-33df1c5f159b,"MILE
84.3",D10-1,1.026017109,3.827805761,,-47.54247455,-79.46787425,40.1526474,True,830,0.0777261316710231,File 1,40.152647,-79.467875
714,1430878.178,363883.5511,1085.564815,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-9b6e00c0-9c11-4e52-bf1a-4d5b0d54faf6,"WEST
INTERSTATE 76
MILE
667.0",D10-1,0.416831724,4.843663211,,25.46737414,-79.67810617,40.31611616,True,99,1.9615424054283677,File 1,40.316101,-79.678118
717,1472956.452,313765.8166,1130.962275,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-dedd9fa3-e5bf-4cb6-9f6e-89f4f346918c,MILE 80.7,D10-1,0.99663284,3.382365966,,118.4993016,-79.52363127,40.1809903,True,75,0.04048359181864776,File 1,40.18099,-79.523631
718,1495037.46,303446.6618,1515.988236,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-c33252a2-f7e4-42fc-b73f-75fe2ac815e9,,W1-8R,3.16279232,3.957620819,,54.1808608,-79.44391123,40.15385865,True,889,0.29531419493263106,File 1,40.153856,-79.443911
719,1431070.21,361801.8751,1113.985855,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-9f9166b6-c5d4-4f0f-8903-7b47c461d28e,YIELD,R1-2,4.43590568,4.102749235,,138.4266895,-79.67725479,40.31041472,True,1096,3.6250237746256584,File 1,40.310437,-79.677286
721,1427693.771,369993.4496,993.336533,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-41af56c2-41c9-4a4f-8f2b-fc0cccaafbfd,"MILE
6
5
.7",D10-1,2.462817735,3.99455255,,-69.14449666,-79.69000423,40.33269266,True,261,2.91039653556823,File 1,40.332667,-79.690011
722,1499297.76,301661.4384,1675.762394,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b00eb7ce-3480-4c09-bb32-25039f3987ff,,W1-8L,3.009392799,4.007281871,,155.1627028,-79.42855142,40.14918222,True,426,0.30525982472051705,File 1,40.149182,-79.428555
723,1447259.456,332430.7338,1049.610965,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-2165d52a-46cf-4db8-954a-98dd772948fc,TOLL ALL VEHICLES WELCOME E-ZPass OR BILLED BY MAIL NO CASH,I-1a,6.869496664,16.0738606,,-48.38356841,-79.61699041,40.23076227,True,1169,1.5358131083687567,File 1,40.23077608,-79.61699071
725,1497939.533,303761.9278,1603.914229,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-04c96be7-3a91-4218-b06e-8ef35dea693a,,W1-8R,3.124646206,3.969680958,,-60.84041366,-79.43355248,40.15487626,True,399,0.25592363959760384,File 1,40.154875,-79.433555
726,1429867.81,378464.0486,1111.527683,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b023e227-59c1-4f0c-a5ff-02ecee6d4c12,"EMERGENCY
PULL-OFF
.1500 FT.",W12-1,3.836489874,3.095435099,,-137.6595873,-79.68287287,40.35607003,True,27,0.1362049272020891,File 1,40.356069,-79.682872
727,1482542.449,308192.8038,1201.212738,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-6d38aa9b-7f1c-4ee8-982e-03307e0ddb88,,W1-8L,2.631959656,4.495037749,,118.5426566,-79.48893765,40.16621819,True,539,0.16664207922060348,File 1,40.166219,-79.488936
738,1437112.806,344553.1983,1060.418151,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-187ef1c3-f7e3-4002-aae4-24f10081aa5b,"MILE
7
1
.2",D10-1,0.383929655,2.469183177,,-108.008395,-79.65425888,40.26343704,True,584,0.0951368409832826,File 1,40.263437,-79.65426
740,1500938.002,300129.4093,1736.389264,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3e0d7dea-b306-4794-a023-13b66868632e,,R2-1,0.373378671,2.051301089,,37.60945746,-79.42258114,40.14506284,True,546,1.095906176384442,File 1,40.14507,-79.42259
744,1497845.579,303811.3061,1601.745914,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-2f575514-a4cb-43db-8148-b9710bf5f5ce,,W1-8R,3.124280717,4.059699436,,114.0249657,-79.43389191,40.15500686,True,122,0.3479435250677475,File 1,40.155007,-79.433896
748,1455895.404,325683.7385,1014.46701,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-227ebcfb-844e-4dc7-a028-e2a19e26721c,EXIT 75,E1-5P,9.643244105,2.939668997,,-82.73216449,-79.58556474,40.21274223,True,630,1.3641162891326093,File 1,40.21273,-79.585566
752,1449144.032,330799.6918,1014.783499,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4a28429c-d993-4f3c-a676-0036c0944fc5,,W1-1,5.481342072,5.157512718,,-44.16999785,-79.61011916,40.22639509,True,1335,0.29990969349714,File 1,40.22639776,-79.61011866
753,1449144.98,330800.7011,1009.913712,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1e621c40-1e84-46d9-8f4c-2fe7506d1c89,25 MPH,W13-1P,3.719892628,2.667750922,,-44.73519549,-79.61011584,40.22639791,True,1301,0.18008752065271644,File 1,40.22639947,-79.61011641
754,1482776.045,308004.1222,1206.912696,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-8e63dafe-1771-4cd1-a096-e3726416c101,,W1-8R,3.210691048,3.699650555,,-55.2732725,-79.48808869,40.16571296,True,104,0.4924010488748007,File 1,40.16571,-79.488093
756,1487120.168,304093.4209,1318.997188,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-570c9655-5a1c-4ac8-a830-3c41d4abfc8f,WEST 76 MILE 84 .0,D10-1,0.660913919,5.235590344,,50.89907146,-79.47227499,40.15521339,True,525,1.022936967747715,File 1,40.155214,-79.472287
757,1483541.807,307030.1536,1242.398621,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-118bc13b-03fa-446a-a21a-0799516cb666,55 M.P.H.,W13-1P,2.600717341,2.756295126,,-24.99572567,-79.48528076,40.16308118,True,632,0.3049905690293698,File 1,40.16308,-79.485284
759,1483541.554,307030.0255,1245.981525,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1b06cc4c-9143-44f6-bc95-b4b13e1ec369,,W1-2,5.177608908,4.105588663,,157.8306925,-79.48528166,40.16308081,True,9,0.21829232141090785,File 1,40.16308,-79.485284
760,1482859.793,307939.7423,1210.787709,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-52343a91-87cb-463f-96d5-6496500cb512,,W1-8R,3.500498694,4.06739014,,-50.25285243,-79.48778456,40.16554079,True,105,0.20864587572245166,File 1,40.165541,-79.487787
764,1432607.728,356864.4132,1105.163209,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e244d0bb-d679-4cdd-a91c-23c3e4534ff2,"EXITS
New Stanton 7
Donegal 22",D1-2,12.61218698,7.112384323,,-16.71272642,-79.67135774,40.2969563,True,834,1.1026043644373962,File 1,40.296953,-79.67137
766,1473355.646,313407.2542,1124.459381,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-04114a63-b505-4741-a2c0-26053ddd3d8b,MILE 808.8,D10-1,0.580610412,2.380415847,,-53.77409593,-79.52217712,40.18002821,True,37,0.41114729439646897,File 1,40.180026,-79.522181
767,1492513.104,302178.9361,1424.853974,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-63c3b434-1a99-42c9-93c0-f0c0b51a213e,"NEXT
1 MILE",W7-3a,2.768803081,5.916801628,,93.98050276,-79.45285296,40.15024601,True,400,1.5453773617575923,File 1,40.150241,-79.452836
768,1492513.092,302178.4411,1429.032011,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-2202e95a-6f5c-43b5-bff4-1cd40441bf06,"NEXT
1 MILE",W7-1,3.882489393,5.320906948,,-88.18084357,-79.45285297,40.15024465,True,401,1.4983391890715652,File 1,40.150241,-79.452836
769,1504347.408,297426.8665,1792.409236,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-8a56cc03-34cf-4680-ba6c-c4eb81b195ae,0,D10-1,0.421246771,0.688664245,,143.6380967,-79.41020603,40.137822,True,780,0.13843267946509613,File 1,40.137823,-79.410207
772,1437077.114,344416.5279,1058.845768,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-68c76dbc-4d6d-44d4-b45b-1c81cfd90d35,MILE 71.2,D10-1,19.5012272,5.046330332,,43.17537618,-79.65437618,40.26305984,True,305,4.483621574247741,File 1,40.263088,-79.654414
776,1447729.583,332201.1267,1035.229635,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-fdac3dd4-cc72-4f59-ac66-999ac21961ff,MILE 74.6,D10-1,25.44260318,5.553913319,,85.80445334,-79.61528964,40.23015939,True,514,1.3862863889861656,File 1,40.230148,-79.615283
777,1428105.009,374926.7656,1043.957114,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-7096e1d3-0568-4e86-97ab-2193e542b36d,MILE 64.7,D10-1,8.234717202,4.14664656,,-167.133964,-79.68891798,40.34625633,True,680,4.474557006836816,File 1,40.346233,-79.688961
780,1460334.08,323387.8664,1023.929092,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-cd4a3f5c-c608-49be-9b68-3ead39d7dc22,No Parking,R8-3,2.108807332,3.266487963,,-69.33697501,-79.56950563,40.20669335,True,1178,1.0049886068687277,File 1,40.20669941,-79.56951441
781,1438541.917,344055.4504,1102.208226,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-85174c36-324b-40d8-81e8-d9af093a8df3,"MILE
7
1
.5",D10-1,0.6800079,3.84939793,,-130.838281,-79.6491008,40.26215547,True,7,0.7661073780635651,File 1,40.262152,-79.649093
782,1445700.567,334787.9645,1088.723899,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-9f8bf41a-899b-4a03-9998-3693b8680472,NO TRUCKS BUSES TRAILERS LEFT LANE,R3-10,0.782571146,4.951902527,,70.43956072,-79.62275143,40.23714099,True,1264,0.6383221734942881,File 1,40.23714329,-79.62274454
784,1497469.623,303975.7114,1592.987622,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-8d316a80-c45a-403d-a149-33908e91a100,,W1-8L,2.593958055,3.714938881,,-70.37692572,-79.43524789,40.15543841,True,691,0.1570633057169213,File 1,40.155437,-79.435248
786,1459867.59,323604.3309,1031.464656,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-639543b7-673a-4473-aaab-6b6a139fa489,No Parking,R8-3,2.238322022,3.204057307,,-65.28089406,-79.57119142,40.20726104,True,1179,0.9177979089045379,File 1,40.20726707,-79.5711988
787,1450123.342,329951.9168,1002.958312,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-fc3752eb-5c44-4353-acb2-003b42aeaeeb,New Stanton Int,D3-1,10.66932584,2.020504831,,167.9995609,-79.60654889,40.22412496,True,293,0.19779024444663615,File 1,40.224126,-79.606547
788,1450120.189,329951.1543,1003.183589,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-c42303cf-629d-41d9-a522-b19ac23f94f0,New Stanton Int,D3-1,8.197587181,2.091416421,,-16.08753142,-79.60656012,40.22412269,True,929,1.5685614415071976,File 1,40.224136,-79.606554
789,1470119.63,316646.6558,1100.719546,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-48e35c79-171e-45e9-b126-371a67e1ec2b,MILE 79.9,D10-1,37.80932824,3.036457516,,97.45886419,-79.53399023,40.18874001,True,242,4.358192408857932,File 1,40.188779,-79.533985
795,1499248.463,301873.5351,1666.514738,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-31fea78a-4245-4680-91ac-371a37239f4b,,W1-8R,3.136352198,3.986544658,,152.0224131,-79.42874215,40.14976177,True,560,0.02857636098910034,File 1,40.149762,-79.428742
796,1493385.259,302141.8193,1451.478205,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-51a1e69e-1eaf-4d0e-a971-89f2df764f9a,,W1-8R,3.161615287,4.03185192,,-100.3785539,-79.44973102,40.15019025,True,672,0.0878091812330126,File 1,40.15019,-79.449732
797,1430664.194,362689.4559,1094.053,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-584d3997-a8a1-4e8a-907f-173bd3a0fdfb,,W1-1a,5.016575001,5.13982574,,2.157123188,-79.67877984,40.31282626,True,404,2.3072823091038526,File 1,40.312847,-79.678779
798,1430664.988,362689.347,1089.308117,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-24b66a64-dd57-4d35-9aa2-3f8d2abe5849,20 M.P.H.,W13-1P,1.443352724,2.874916345,,178.4073572,-79.67877698,40.31282601,True,32,2.431023933874909,File 1,40.312847,-79.678785
799,1499347.977,301578.1319,1678.583813,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ce9f793f-33f7-4422-b550-90d54a446c87,,W1-8L,2.50964894,4.024043101,,-21.59244096,-79.42836615,40.1489562,True,427,0.2432520448722375,File 1,40.148956,-79.428369
801,1483066.617,307734.3345,1219.336569,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-0d4cbb1a-3a95-44a7-a16b-54099833b9a4,,W1-8R,3.095510192,4.138210016,,-39.34424192,-79.48703021,40.16498821,True,109,0.34902713380407147,File 1,40.164987,-79.487034
802,1499466.099,301528.9963,1679.57214,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-56bcd249-7709-41df-b951-3d7e11e84512,,W1-8R,2.958651317,3.984867597,,-40.31642884,-79.42794034,40.14882751,True,618,0.17037301829637924,File 1,40.148826,-79.42794
803,1485349.532,305182.9788,1294.469685,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-cc3687f7-1ed3-4f1c-8c30-c4d4adb0f4b3,No Parking,R8-3,4.039097546,3.133746456,,-113.7763716,-79.47868464,40.1581088,True,799,0.27055718011834207,File 1,40.158111,-79.478686
804,1440238.844,342379.7487,1129.377627,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-5b3b14b8-4df1-4fce-8d48-3d285d5e95fa,EAST 76 MILE 72.0,D10-1,0.656565947,5.069245221,,-86.96815928,-79.64289305,40.25765662,True,1315,0.5443365905540595,File 1,40.25765333,-79.6428883
805,1464577.927,320380.0535,1027.271752,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-08e91749-3406-409d-be69-41c6d02be8e2,,M6-3,5.377072089,0.65858239,,-146.2513182,-79.55409465,40.19867738,True,254,0.4611758659100415,File 1,40.198681,-79.554092
806,1464579.661,320381.2486,1029.820885,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e4146bf5-3dd2-4d19-a917-9aba2f68c64f,No Parking,R8-3,1.284818961,2.757907265,,-125.4725745,-79.55408854,40.19868075,True,253,0.3250776787984713,File 1,40.198682,-79.554092
809,1505828.975,293191.9901,1827.945462,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a54fcdbc-34c0-4cf3-825c-c3dfd8885c7a,Clay Pike Rd,D3-1,7.856871443,2.103544613,,101.7061589,-79.40462415,40.12627521,True,492,2.519227477225703,File 1,40.126253,-79.40463
811,1428677.969,368491.6609,1046.969317,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-25cc38b7-3b64-4cce-9579-ffa1e048e12c,BRIDGE ICES BEFORE ROAD,W8-13,5.207263333,4.788108978,,-42.72374237,-79.6863567,40.32863046,True,1147,0.9716850633228896,File 1,40.32863781,-79.6863629
812,1474283.629,312885.7715,1128.608431,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a145510b-c2a7-4cb5-83aa-44378ba18a10,INTERSTATE 90,M1-1,1.565045297,3.235840521,,-57.70660162,-79.51881927,40.17864805,True,344,0.6905081523421323,File 1,40.178643,-79.518824
817,1474305.749,312931.2274,1129.056983,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-432a9b9d-2756-4164-8846-3cdfab3e0912,INTERSTATE 76 MILE 81,D10-1,104.8460876,7.786341768,,142.2748645,-79.51874338,40.17877402,True,346,0.7184162871195927,File 1,40.17877,-79.51875
818,1485349.053,305181.1077,1291.466693,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-de42d339-28c1-4f9a-890d-7578726ddf3c,,M6-1,2.60846769,1.267747877,,175.0766956,-79.47868622,40.15810364,True,800,0.8186081893785528,File 1,40.158111,-79.478686
820,1439892.896,343329.0918,1143.480765,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f7183aa2-da94-42e3-843a-04d0e9a63ad6,I 8,M1-4,0.303733457,1.283107287,,150.4438032,-79.64420524,40.26024167,True,8,0.823324030293266,File 1,40.260236,-79.644199
822,1487977.729,303567.5216,1311.882592,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-809d130c-9e66-43e8-86cd-e8c9f7ba3050,,W1-8R,3.141445569,4.094514893,,-46.44213119,-79.46917097,40.15381589,True,828,0.19889423320431845,File 1,40.153815,-79.469173
823,1465054.872,320065.792,1031.657393,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ec4c8a90-1ebe-4a62-8e56-415ef5b14ec0,,M5-1,1.992019617,0.85053898,,42.24986543,-79.55236466,40.19784161,True,275,0.5897390826561275,File 1,40.197845,-79.55237
826,1434537.551,345457.3242,1008.063538,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1246a75e-1fce-4f4e-997b-b15d0bfa376b,7,D10-1,0.372921273,0.674493357,,126.9331271,-79.66355478,40.26576555,True,510,0.17336002347918847,File 1,40.265764,-79.663555
